Gene stable ID,Gene stable ID version,Gene type
ENSG00000111144,ENSG00000111144.10,protein_coding
ENSG00000168778,ENSG00000168778.12,protein_coding
ENSG00000157064,ENSG00000157064.11,protein_coding
ENSG00000100600,ENSG00000100600.15,protein_coding
ENSG00000185344,ENSG00000185344.14,protein_coding
ENSG00000198919,ENSG00000198919.13,protein_coding
ENSG00000163904,ENSG00000163904.13,protein_coding
ENSG00000163507,ENSG00000163507.14,protein_coding
ENSG00000051382,ENSG00000051382.8,protein_coding
ENSG00000196177,ENSG00000196177.12,protein_coding
ENSG00000244474,ENSG00000244474.5,protein_coding
ENSG00000188620,ENSG00000188620.10,protein_coding
ENSG00000188816,ENSG00000188816.3,protein_coding
ENSG00000135446,ENSG00000135446.17,protein_coding
ENSG00000183770,ENSG00000183770.7,protein_coding
ENSG00000206262,ENSG00000206262.9,protein_coding
ENSG00000241635,ENSG00000241635.7,protein_coding
ENSG00000243135,ENSG00000243135.6,protein_coding
ENSG00000242515,ENSG00000242515.5,protein_coding
ENSG00000135452,ENSG00000135452.10,protein_coding
ENSG00000179195,ENSG00000179195.16,protein_coding
ENSG00000135439,ENSG00000135439.11,protein_coding
ENSG00000242366,ENSG00000242366.3,protein_coding
ENSG00000241119,ENSG00000241119.2,protein_coding
ENSG00000178882,ENSG00000178882.14,protein_coding
ENSG00000167165,ENSG00000167165.19,protein_coding
ENSG00000139266,ENSG00000139266.6,protein_coding
ENSG00000184814,ENSG00000184814.5,protein_coding
ENSG00000175110,ENSG00000175110.11,protein_coding
ENSG00000197653,ENSG00000197653.15,protein_coding
ENSG00000244122,ENSG00000244122.2,protein_coding
ENSG00000206260,ENSG00000206260.3,protein_coding
ENSG00000184432,ENSG00000184432.10,protein_coding
ENSG00000240224,ENSG00000240224.1,protein_coding
ENSG00000173137,ENSG00000173137.12,protein_coding
ENSG00000119242,ENSG00000119242.8,protein_coding
ENSG00000071894,ENSG00000071894.17,protein_coding
ENSG00000165280,ENSG00000165280.16,protein_coding
ENSG00000233701,ENSG00000233701.3,protein_coding
ENSG00000073792,ENSG00000073792.15,protein_coding
ENSG00000111145,ENSG00000111145.8,protein_coding
ENSG00000154473,ENSG00000154473.18,protein_coding
ENSG00000107147,ENSG00000107147.13,protein_coding
ENSG00000136527,ENSG00000136527.18,protein_coding
ENSG00000048740,ENSG00000048740.18,protein_coding
ENSG00000058866,ENSG00000058866.15,protein_coding
ENSG00000244405,ENSG00000244405.8,protein_coding
ENSG00000163515,ENSG00000163515.6,protein_coding
ENSG00000282302,ENSG00000282302.2,protein_coding
ENSG00000155629,ENSG00000155629.15,protein_coding
ENSG00000263243,ENSG00000263243.2,protein_coding
ENSG00000163519,ENSG00000163519.13,protein_coding
ENSG00000272297,ENSG00000272297.2,protein_coding
ENSG00000088926,ENSG00000088926.13,protein_coding
ENSG00000138472,ENSG00000138472.11,protein_coding
ENSG00000168412,ENSG00000168412.6,protein_coding
ENSG00000263057,ENSG00000263057.2,protein_coding
ENSG00000263309,ENSG00000263309.6,protein_coding
ENSG00000113889,ENSG00000113889.14,protein_coding
ENSG00000090520,ENSG00000090520.11,protein_coding
ENSG00000262164,ENSG00000262164.6,protein_coding
ENSG00000257921,ENSG00000257921.6,protein_coding
ENSG00000123427,ENSG00000123427.17,protein_coding
ENSG00000037897,ENSG00000037897.17,protein_coding
ENSG00000152642,ENSG00000152642.10,protein_coding
ENSG00000113905,ENSG00000113905.4,protein_coding
ENSG00000135407,ENSG00000135407.10,protein_coding
ENSG00000283149,ENSG00000283149.1,protein_coding
ENSG00000145192,ENSG00000145192.13,protein_coding
ENSG00000113838,ENSG00000113838.13,protein_coding
ENSG00000123297,ENSG00000123297.19,protein_coding
ENSG00000090512,ENSG00000090512.11,protein_coding
ENSG00000111012,ENSG00000111012.10,protein_coding
ENSG00000213139,ENSG00000213139.8,protein_coding
ENSG00000114487,ENSG00000114487.9,protein_coding
ENSG00000196233,ENSG00000196233.13,protein_coding
ENSG00000196498,ENSG00000196498.13,protein_coding
ENSG00000241224,ENSG00000241224.7,protein_coding
ENSG00000147804,ENSG00000147804.9,protein_coding
ENSG00000163530,ENSG00000163530.4,protein_coding
ENSG00000121570,ENSG00000121570.12,protein_coding
ENSG00000177707,ENSG00000177707.11,protein_coding
ENSG00000156976,ENSG00000156976.17,protein_coding
ENSG00000175215,ENSG00000175215.11,protein_coding
ENSG00000163918,ENSG00000163918.10,protein_coding
ENSG00000213390,ENSG00000213390.11,protein_coding
ENSG00000073060,ENSG00000073060.16,protein_coding
ENSG00000278303,ENSG00000278303.4,protein_coding
ENSG00000269891,ENSG00000269891.2,protein_coding
ENSG00000187122,ENSG00000187122.17,protein_coding
ENSG00000150991,ENSG00000150991.15,protein_coding
ENSG00000150990,ENSG00000150990.8,protein_coding
ENSG00000130559,ENSG00000130559.19,protein_coding
ENSG00000184992,ENSG00000184992.11,protein_coding
ENSG00000181092,ENSG00000181092.10,protein_coding
ENSG00000081760,ENSG00000081760.17,protein_coding
ENSG00000166896,ENSG00000166896.8,protein_coding
ENSG00000160948,ENSG00000160948.14,protein_coding
ENSG00000073849,ENSG00000073849.15,protein_coding
ENSG00000163923,ENSG00000163923.10,protein_coding
ENSG00000139364,ENSG00000139364.10,protein_coding
ENSG00000130560,ENSG00000130560.8,protein_coding
ENSG00000175077,ENSG00000175077.5,protein_coding
ENSG00000177494,ENSG00000177494.6,protein_coding
ENSG00000153283,ENSG00000153283.12,protein_coding
ENSG00000148411,ENSG00000148411.8,protein_coding
ENSG00000127241,ENSG00000127241.16,protein_coding
ENSG00000238227,ENSG00000238227.8,protein_coding
ENSG00000277753,ENSG00000277753.3,protein_coding
ENSG00000160949,ENSG00000160949.17,protein_coding
ENSG00000134014,ENSG00000134014.17,protein_coding
ENSG00000136514,ENSG00000136514.3,protein_coding
ENSG00000157005,ENSG00000157005.4,protein_coding
ENSG00000240891,ENSG00000240891.7,protein_coding
ENSG00000285938,ENSG00000285938.1,protein_coding
ENSG00000066455,ENSG00000066455.13,protein_coding
ENSG00000113916,ENSG00000113916.18,protein_coding
ENSG00000144824,ENSG00000144824.20,protein_coding
ENSG00000170293,ENSG00000170293.9,protein_coding
ENSG00000198471,ENSG00000198471.1,protein_coding
ENSG00000100604,ENSG00000100604.13,protein_coding
ENSG00000221829,ENSG00000221829.9,protein_coding
ENSG00000107187,ENSG00000107187.17,protein_coding
ENSG00000091317,ENSG00000091317.8,protein_coding
ENSG00000153551,ENSG00000153551.13,protein_coding
ENSG00000139263,ENSG00000139263.11,protein_coding
ENSG00000262845,ENSG00000262845.7,protein_coding
ENSG00000165661,ENSG00000165661.16,protein_coding
ENSG00000083857,ENSG00000083857.14,protein_coding
ENSG00000187954,ENSG00000187954.12,protein_coding
ENSG00000263101,ENSG00000263101.2,protein_coding
ENSG00000263296,ENSG00000263296.2,protein_coding
ENSG00000262068,ENSG00000262068.3,protein_coding
ENSG00000261862,ENSG00000261862.2,protein_coding
ENSG00000263242,ENSG00000263242.2,protein_coding
ENSG00000260220,ENSG00000260220.6,protein_coding
ENSG00000262347,ENSG00000262347.2,protein_coding
ENSG00000262808,ENSG00000262808.2,protein_coding
ENSG00000165879,ENSG00000165879.8,protein_coding
ENSG00000181274,ENSG00000181274.6,protein_coding
ENSG00000123485,ENSG00000123485.12,protein_coding
ENSG00000160973,ENSG00000160973.7,protein_coding
ENSG00000185038,ENSG00000185038.14,protein_coding
ENSG00000167702,ENSG00000167702.12,protein_coding
ENSG00000261852,ENSG00000261852.3,protein_coding
ENSG00000262731,ENSG00000262731.3,protein_coding
ENSG00000262862,ENSG00000262862.2,protein_coding
ENSG00000263091,ENSG00000263091.2,protein_coding
ENSG00000168081,ENSG00000168081.9,protein_coding
ENSG00000187796,ENSG00000187796.14,protein_coding
ENSG00000266286,ENSG00000266286.2,protein_coding
ENSG00000261968,ENSG00000261968.3,protein_coding
ENSG00000262520,ENSG00000262520.1,protein_coding
ENSG00000262121,ENSG00000262121.2,protein_coding
ENSG00000263229,ENSG00000263229.4,protein_coding
ENSG00000213221,ENSG00000213221.5,protein_coding
ENSG00000263236,ENSG00000263236.2,protein_coding
ENSG00000160360,ENSG00000160360.13,protein_coding
ENSG00000262218,ENSG00000262218.1,protein_coding
ENSG00000267635,ENSG00000267635.1,protein_coding
ENSG00000267728,ENSG00000267728.3,protein_coding
ENSG00000262512,ENSG00000262512.2,protein_coding
ENSG00000262749,ENSG00000262749.2,protein_coding
ENSG00000263090,ENSG00000263090.5,protein_coding
ENSG00000100605,ENSG00000100605.17,protein_coding
ENSG00000118596,ENSG00000118596.12,protein_coding
ENSG00000262542,ENSG00000262542.1,protein_coding
ENSG00000262221,ENSG00000262221.1,protein_coding
ENSG00000263263,ENSG00000263263.1,protein_coding
ENSG00000262594,ENSG00000262594.4,protein_coding
ENSG00000165282,ENSG00000165282.13,protein_coding
ENSG00000186918,ENSG00000186918.14,protein_coding
ENSG00000214050,ENSG00000214050.8,protein_coding
ENSG00000262896,ENSG00000262896.2,protein_coding
ENSG00000144635,ENSG00000144635.9,protein_coding
ENSG00000262573,ENSG00000262573.2,protein_coding
ENSG00000185630,ENSG00000185630.18,protein_coding
ENSG00000278843,ENSG00000278843.4,protein_coding
ENSG00000179059,ENSG00000179059.10,protein_coding
ENSG00000165943,ENSG00000165943.5,protein_coding
ENSG00000259066,ENSG00000259066.5,protein_coding
ENSG00000153485,ENSG00000153485.5,protein_coding
ENSG00000170270,ENSG00000170270.5,protein_coding
ENSG00000012963,ENSG00000012963.15,protein_coding
ENSG00000179046,ENSG00000179046.8,protein_coding
ENSG00000184108,ENSG00000184108.7,protein_coding
ENSG00000165283,ENSG00000165283.16,protein_coding
ENSG00000274700,ENSG00000274700.1,protein_coding
ENSG00000277666,ENSG00000277666.1,protein_coding
ENSG00000274734,ENSG00000274734.1,protein_coding
ENSG00000275323,ENSG00000275323.3,protein_coding
ENSG00000277359,ENSG00000277359.3,protein_coding
ENSG00000276421,ENSG00000276421.4,protein_coding
ENSG00000273943,ENSG00000273943.4,protein_coding
ENSG00000278450,ENSG00000278450.1,protein_coding
ENSG00000278316,ENSG00000278316.4,protein_coding
ENSG00000274651,ENSG00000274651.4,protein_coding
ENSG00000278401,ENSG00000278401.1,protein_coding
ENSG00000274005,ENSG00000274005.3,protein_coding
ENSG00000277943,ENSG00000277943.4,protein_coding
ENSG00000275869,ENSG00000275869.1,protein_coding
ENSG00000285213,ENSG00000285213.1,protein_coding
ENSG00000273642,ENSG00000273642.1,protein_coding
ENSG00000275843,ENSG00000275843.4,protein_coding
ENSG00000277983,ENSG00000277983.1,protein_coding
ENSG00000274638,ENSG00000274638.4,protein_coding
ENSG00000285515,ENSG00000285515.1,protein_coding
ENSG00000274078,ENSG00000274078.4,protein_coding
ENSG00000278284,ENSG00000278284.1,protein_coding
ENSG00000274176,ENSG00000274176.4,protein_coding
ENSG00000110931,ENSG00000110931.19,protein_coding
ENSG00000176928,ENSG00000176928.6,protein_coding
ENSG00000114331,ENSG00000114331.14,protein_coding
ENSG00000165304,ENSG00000165304.8,protein_coding
ENSG00000265972,ENSG00000265972.5,protein_coding
ENSG00000278662,ENSG00000278662.4,protein_coding
ENSG00000188338,ENSG00000188338.15,protein_coding
ENSG00000120436,ENSG00000120436.3,protein_coding
ENSG00000189056,ENSG00000189056.14,protein_coding
ENSG00000276747,ENSG00000276747.1,protein_coding
ENSG00000166984,ENSG00000166984.11,protein_coding
ENSG00000027075,ENSG00000027075.15,protein_coding
ENSG00000176597,ENSG00000176597.12,protein_coding
ENSG00000188508,ENSG00000188508.11,protein_coding
ENSG00000187609,ENSG00000187609.16,protein_coding
ENSG00000119314,ENSG00000119314.15,protein_coding
ENSG00000146192,ENSG00000146192.15,protein_coding
ENSG00000185177,ENSG00000185177.12,protein_coding
ENSG00000129646,ENSG00000129646.14,protein_coding
ENSG00000072506,ENSG00000072506.12,protein_coding
ENSG00000143641,ENSG00000143641.10,protein_coding
ENSG00000183779,ENSG00000183779.7,protein_coding
ENSG00000174243,ENSG00000174243.10,protein_coding
ENSG00000119913,ENSG00000119913.6,protein_coding
ENSG00000111536,ENSG00000111536.5,protein_coding
ENSG00000117594,ENSG00000117594.10,protein_coding
ENSG00000123689,ENSG00000123689.6,protein_coding
ENSG00000253873,ENSG00000253873.6,protein_coding
ENSG00000107651,ENSG00000107651.13,protein_coding
ENSG00000254245,ENSG00000254245.2,protein_coding
ENSG00000111537,ENSG00000111537.5,protein_coding
ENSG00000100906,ENSG00000100906.10,protein_coding
ENSG00000139211,ENSG00000139211.6,protein_coding
ENSG00000253305,ENSG00000253305.2,protein_coding
ENSG00000253537,ENSG00000253537.3,protein_coding
ENSG00000204946,ENSG00000204946.10,protein_coding
ENSG00000114349,ENSG00000114349.9,protein_coding
ENSG00000276547,ENSG00000276547.1,protein_coding
ENSG00000185262,ENSG00000185262.9,protein_coding
ENSG00000116977,ENSG00000116977.18,protein_coding
ENSG00000179715,ENSG00000179715.13,protein_coding
ENSG00000014257,ENSG00000014257.16,protein_coding
ENSG00000053524,ENSG00000053524.12,protein_coding
ENSG00000242419,ENSG00000242419.5,protein_coding
ENSG00000138593,ENSG00000138593.9,protein_coding
ENSG00000261934,ENSG00000261934.2,protein_coding
ENSG00000000460,ENSG00000000460.17,protein_coding
ENSG00000119927,ENSG00000119927.14,protein_coding
ENSG00000107593,ENSG00000107593.17,protein_coding
ENSG00000104368,ENSG00000104368.17,protein_coding
ENSG00000177084,ENSG00000177084.16,protein_coding
ENSG00000262576,ENSG00000262576.3,protein_coding
ENSG00000171806,ENSG00000171806.12,protein_coding
ENSG00000157500,ENSG00000157500.12,protein_coding
ENSG00000081853,ENSG00000081853.15,protein_coding
ENSG00000197771,ENSG00000197771.12,protein_coding
ENSG00000127334,ENSG00000127334.10,protein_coding
ENSG00000239388,ENSG00000239388.8,protein_coding
ENSG00000253731,ENSG00000253731.2,protein_coding
ENSG00000253910,ENSG00000253910.2,protein_coding
ENSG00000078081,ENSG00000078081.8,protein_coding
ENSG00000175305,ENSG00000175305.17,protein_coding
ENSG00000204956,ENSG00000204956.5,protein_coding
ENSG00000254122,ENSG00000254122.2,protein_coding
ENSG00000074590,ENSG00000074590.13,protein_coding
ENSG00000119285,ENSG00000119285.11,protein_coding
ENSG00000173950,ENSG00000173950.16,protein_coding
ENSG00000007908,ENSG00000007908.16,protein_coding
ENSG00000174946,ENSG00000174946.6,protein_coding
ENSG00000152430,ENSG00000152430.17,protein_coding
ENSG00000147996,ENSG00000147996.16,protein_coding
ENSG00000138271,ENSG00000138271.5,protein_coding
ENSG00000247626,ENSG00000247626.4,protein_coding
ENSG00000123240,ENSG00000123240.17,protein_coding
ENSG00000196072,ENSG00000196072.12,protein_coding
ENSG00000169313,ENSG00000169313.9,protein_coding
ENSG00000181631,ENSG00000181631.7,protein_coding
ENSG00000151468,ENSG00000151468.11,protein_coding
ENSG00000104325,ENSG00000104325.7,protein_coding
ENSG00000240184,ENSG00000240184.7,protein_coding
ENSG00000152580,ENSG00000152580.8,protein_coding
ENSG00000000457,ENSG00000000457.14,protein_coding
ENSG00000253767,ENSG00000253767.2,protein_coding
ENSG00000128313,ENSG00000128313.2,protein_coding
ENSG00000254221,ENSG00000254221.2,protein_coding
ENSG00000253953,ENSG00000253953.2,protein_coding
ENSG00000188404,ENSG00000188404.9,protein_coding
ENSG00000253846,ENSG00000253846.2,protein_coding
ENSG00000185112,ENSG00000185112.5,protein_coding
ENSG00000163106,ENSG00000163106.10,protein_coding
ENSG00000253485,ENSG00000253485.2,protein_coding
ENSG00000262209,ENSG00000262209.3,protein_coding
ENSG00000118308,ENSG00000118308.15,protein_coding
ENSG00000156170,ENSG00000156170.13,protein_coding
ENSG00000151376,ENSG00000151376.16,protein_coding
ENSG00000169696,ENSG00000169696.16,protein_coding
ENSG00000253159,ENSG00000253159.3,protein_coding
ENSG00000144852,ENSG00000144852.17,protein_coding
ENSG00000162944,ENSG00000162944.10,protein_coding
ENSG00000285585,ENSG00000285585.1,protein_coding
ENSG00000240764,ENSG00000240764.3,protein_coding
ENSG00000221963,ENSG00000221963.6,protein_coding
ENSG00000135245,ENSG00000135245.10,protein_coding
ENSG00000185955,ENSG00000185955.5,protein_coding
ENSG00000104320,ENSG00000104320.13,protein_coding
ENSG00000276125,ENSG00000276125.4,protein_coding
ENSG00000159445,ENSG00000159445.13,protein_coding
ENSG00000166925,ENSG00000166925.9,protein_coding
ENSG00000187955,ENSG00000187955.12,protein_coding
ENSG00000159714,ENSG00000159714.11,protein_coding
ENSG00000196353,ENSG00000196353.11,protein_coding
ENSG00000144893,ENSG00000144893.12,protein_coding
ENSG00000165055,ENSG00000165055.15,protein_coding
ENSG00000169203,ENSG00000169203.16,protein_coding
ENSG00000174944,ENSG00000174944.9,protein_coding
ENSG00000183049,ENSG00000183049.12,protein_coding
ENSG00000170260,ENSG00000170260.8,protein_coding
ENSG00000078070,ENSG00000078070.13,protein_coding
ENSG00000196407,ENSG00000196407.12,protein_coding
ENSG00000277336,ENSG00000277336.2,protein_coding
ENSG00000225556,ENSG00000225556.1,protein_coding
ENSG00000135763,ENSG00000135763.10,protein_coding
ENSG00000183833,ENSG00000183833.16,protein_coding
ENSG00000120594,ENSG00000120594.17,protein_coding
ENSG00000165953,ENSG00000165953.9,protein_coding
ENSG00000198125,ENSG00000198125.13,protein_coding
ENSG00000153317,ENSG00000153317.15,protein_coding
ENSG00000170265,ENSG00000170265.12,protein_coding
ENSG00000276681,ENSG00000276681.4,protein_coding
ENSG00000273574,ENSG00000273574.1,protein_coding
ENSG00000118307,ENSG00000118307.19,protein_coding
ENSG00000196878,ENSG00000196878.15,protein_coding
ENSG00000165526,ENSG00000165526.9,protein_coding
ENSG00000161618,ENSG00000161618.10,protein_coding
ENSG00000118939,ENSG00000118939.17,protein_coding
ENSG00000269469,ENSG00000269469.1,protein_coding
ENSG00000148346,ENSG00000148346.12,protein_coding
ENSG00000198825,ENSG00000198825.14,protein_coding
ENSG00000198435,ENSG00000198435.4,protein_coding
ENSG00000171224,ENSG00000171224.9,protein_coding
ENSG00000043093,ENSG00000043093.14,protein_coding
ENSG00000164941,ENSG00000164941.13,protein_coding
ENSG00000198113,ENSG00000198113.3,protein_coding
ENSG00000106012,ENSG00000106012.18,protein_coding
ENSG00000182544,ENSG00000182544.8,protein_coding
ENSG00000187848,ENSG00000187848.14,protein_coding
ENSG00000283536,ENSG00000283536.2,protein_coding
ENSG00000197024,ENSG00000197024.8,protein_coding
ENSG00000188986,ENSG00000188986.7,protein_coding
ENSG00000129351,ENSG00000129351.17,protein_coding
ENSG00000135801,ENSG00000135801.9,protein_coding
ENSG00000213171,ENSG00000213171.2,protein_coding
ENSG00000172936,ENSG00000172936.14,protein_coding
ENSG00000164938,ENSG00000164938.14,protein_coding
ENSG00000274939,ENSG00000274939.2,protein_coding
ENSG00000142541,ENSG00000142541.17,protein_coding
ENSG00000138468,ENSG00000138468.16,protein_coding
ENSG00000186910,ENSG00000186910.4,protein_coding
ENSG00000182050,ENSG00000182050.13,protein_coding
ENSG00000144749,ENSG00000144749.13,protein_coding
ENSG00000147183,ENSG00000147183.9,protein_coding
